#v110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,颜色,负重,装备类别,最小物防,最大物防,最小魔防,最大魔防,最小物攻,最大物攻,最小魔攻,最大魔攻,最小道攻,最大道攻,幸运,诅咒,命中,闪避,魔法闪避,中毒闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,神圣攻击,暴击几率,暴击力,掉落守护,限制类型,等级限制,出售价格,转生等级限制,品质,职业,性别,装备组,装备对比,帮会捐献值,摧毁提示,装备内功,装备背景,回收金币,回收经验,回收血符,是否可使用,能否销毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径
#type_id,sub_type,icon_id,name,color,weight,equip_type,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔攻）,mc2,sc（道攻）,sc2,luck,curse,accuracy,dodge,anti_magic,anti_poison,max_hp,max_mp,max_hp_pres,max_mp_pres,holy_damage,baoji_prob,baoji_pres,drop_luck,need,needlevel,price,need_zslevel,equip_level,job,gender,equip_group,equip_comp,equip_contribute,destory_show,add_power,item_bg,recycle_money,recycle_exp,recycle_xuefu,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source
25050006,6,25050004,6级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：6.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050007,6,25050005,7级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：7.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050008,6,25050006,8级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：8.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050009,6,25050007,9级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：9.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050010,6,25050008,10级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：10.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050011,6,25050009,11级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：10.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050012,6,25050010,12级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：10.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050013,6,25050010,13级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：10.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050014,6,25050010,14级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：10.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25050015,6,25050010,15级魔法宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加魔法上限：10.0%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060001,6,25060001,1级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：10<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060002,6,25060001,2级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：19<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060003,6,25060001,3级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：33<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060004,6,25060002,4级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：50<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060005,6,25060003,5级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：71<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060006,6,25060004,6级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：97<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060007,6,25060005,7级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：127<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060008,6,25060006,8级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：163<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060009,6,25060007,9级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：206<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060010,6,25060008,10级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：260<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060011,6,25060009,11级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：682<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060012,6,25060010,12级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：682<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060013,6,25060010,13级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：682<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060014,6,25060010,14级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：682<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25060015,6,25060010,15级神圣宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>神圣攻击</a>：682<br>特殊宝石，每个部位只可镶嵌1个特殊宝石<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070001,6,25070001,1级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.30%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070002,6,25070001,2级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.35%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070003,6,25070001,3级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.40%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070004,6,25070002,4级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.45%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070005,6,25070003,5级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.50%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070006,6,25070004,6级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.55%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070007,6,25070005,7级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.60%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070008,6,25070006,8级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.65%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070009,6,25070007,9级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.70%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070010,6,25070008,10级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.75%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070011,6,25070009,11级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.75%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070012,6,25070010,12级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.75%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070013,6,25070010,13级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.75%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070014,6,25070010,14级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.75%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25070015,6,25070010,15级暴击宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击率</a>：0.75%<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080001,6,25080001,1级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：20<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080002,6,25080001,2级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：37<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080003,6,25080001,3级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：65<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080004,6,25080002,4级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：97<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080005,6,25080003,5级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：137<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080006,6,25080004,6级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：187<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080007,6,25080005,7级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：245<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080008,6,25080006,8级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：315<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080009,6,25080007,9级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：397<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080010,6,25080008,10级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：500<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080011,6,25080009,11级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,1,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：2100<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080012,6,25080010,12级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：2100<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080013,6,25080010,13级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：2100<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080014,6,25080010,14级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：2100<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
25080015,6,25080010,15级暴伤宝石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,增加<a color='ff0a00'>暴击伤害</a>：2100<br>可在<a color='30ff00'>【角色-宝石】</a>界面镶嵌，提高人物属性<br>参加<a color='30ff00'>闯天关</a>可以开启更多宝石镶嵌孔,守护女神
26010001,5,26010001,基础剑法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,使用后提升<a color='30ff00'>基础剑法</a>3000点技能熟练度,商城购买、尸王殿
26010002,5,26011001,怒之基础剑法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,使用后提升<a color='30ff00'>怒之基础剑法</a>10000点技能熟练度,世界活动、寻宝
